id,county,state,male_under_5_years,male_5_to_9_years,male_10_to_14_years,male_15_to_19_years,male_20_to_24_years,male_25_to_29_years,male_30_to_34_years,male_35_to_39_years,male_40_to_44_years,male_45_to_49_years,male_50_to_54_years,male_55_to_59_years,male_60_to_64_years,male_65_to_69_years,male_70_to_74_years,male_75_to_79_years,male_80_to_84_years,male_85_years_and_over,male_percent_under_5_years,male_percent_5_to_9_years,male_percent_10_to_14_years,male_percent_15_to_19_years,male_percent_20_to_24_years,male_percent_25_to_29_years,male_percent_30_to_34_years,male_percent_35_to_39_years,male_percent_40_to_44_years,male_percent_45_to_49_years,male_percent_50_to_54_years,male_percent_55_to_59_years,male_percent_60_to_64_years,male_percent_65_to_69_years,male_percent_70_to_74_years,male_percent_75_to_79_years,male_percent_80_to_84_years,male_percent_85_years_and_over,female_under_5_years,female_5_to_9_years,female_10_to_14_years,female_15_to_19_years,female_20_to_24_years,female_25_to_29_years,female_30_to_34_years,female_35_to_39_years,female_40_to_44_years,female_45_to_49_years,female_50_to_54_years,female_55_to_59_years,female_60_to_64_years,female_65_to_69_years,female_70_to_74_years,female_75_to_79_years,female_80_to_84_years,female_85_years_and_over,female_percent_under_5_years,female_percent_5_to_9_years,female_percent_10_to_14_years,female_percent_15_to_19_years,female_percent_20_to_24_years,female_percent_25_to_29_years,female_percent_30_to_34_years,female_percent_35_to_39_years,female_percent_40_to_44_years,female_percent_45_to_49_years,female_percent_50_to_54_years,female_percent_55_to_59_years,female_percent_60_to_64_years,female_percent_65_to_69_years,female_percent_70_to_74_years,female_percent_75_to_79_years,female_percent_80_to_84_years,female_percent_85_years_and_over
0500000US48209,Hays,Texas,7272,7539,7259,10128,12246,8514,8349,8869,7090,7242,6007,5416,5748,4299,3747,1563,1807,540,6.4,6.6,6.4,8.9,10.8,7.5,7.3,7.8,6.2,6.4,5.3,4.8,5.1,3.8,3.3,1.4,1.6,0.5,6530,6039,9426,11589,12918,7472,7581,7897,8018,6835,5954,6922,5674,4611,3938,1772,1935,1445,5.6,5.2,8.1,9.9,11.1,6.4,6.5,6.8,6.9,5.9,5.1,5.9,4.9,4,3.4,1.5,1.7,1.2
0500000US48213,Henderson,Texas,1864,1840,3274,2853,2314,2863,2733,1944,1955,1902,2667,2520,2910,2346,2621,1495,1243,878,4.6,4.6,8.1,7.1,5.8,7.1,6.8,4.8,4.9,4.7,6.6,6.3,7.2,5.8,6.5,3.7,3.1,2.2,1964,2541,2110,2608,2051,2158,2218,1581,3105,2200,2639,2642,3712,3184,3213,1943,1674,972,4.6,6,5,6.1,4.8,5.1,5.2,3.7,7.3,5.2,6.2,6.2,8.7,7.5,7.6,4.6,3.9,2.3
0500000US48215,Hidalgo,Texas,37886,36891,43485,38100,33848,32101,27687,23809,29086,25025,20682,18302,15637,13949,11338,8331,5279,4855,8.9,8.7,10.2,8.9,7.9,7.5,6.5,5.6,6.8,5.9,4.9,4.3,3.7,3.3,2.7,2,1.2,1.1,37087,34600,42159,38250,33154,29998,26875,27513,28033,27324,23119,18157,21119,16121,13788,11532,7596,5991,8.4,7.8,9.5,8.6,7.5,6.8,6.1,6.2,6.3,6.2,5.2,4.1,4.8,3.6,3.1,2.6,1.7,1.4
0500000US48231,Hunt,Texas,3129,3638,3482,3801,3636,2406,2776,2491,3765,2683,3137,3274,3962,2089,1690,1452,939,256,6.4,7.5,7.2,7.8,7.5,5,5.7,5.1,7.7,5.5,6.5,6.7,8.2,4.3,3.5,3,1.9,0.5,3153,3021,3252,3531,2887,3013,3332,2606,2873,2653,3332,2941,4507,2664,1998,1536,1671,1018,6.3,6,6.5,7.1,5.8,6,6.7,5.2,5.7,5.3,6.7,5.9,9,5.3,4,3.1,3.3,2
0500000US48245,Jefferson,Texas,8907,9088,8313,8419,8543,10204,9792,9663,7804,8080,7587,7437,9308,6026,3539,3016,1547,1349,6.9,7.1,6.5,6.5,6.6,7.9,7.6,7.5,6.1,6.3,5.9,5.8,7.2,4.7,2.8,2.3,1.2,1,8211,9081,7435,6909,9006,8417,7651,7145,7904,6928,6998,8308,8085,5705,5559,3782,2683,3136,6.7,7.4,6,5.6,7.3,6.8,6.2,5.8,6.4,5.6,5.7,6.8,6.6,4.6,4.5,3.1,2.2,2.6
0500000US48251,Johnson,Texas,5414,5568,8078,6904,5921,5396,5847,6149,5325,6093,5151,5227,5589,3658,3107,2163,1477,936,6.2,6.3,9.2,7.8,6.7,6.1,6.6,7,6.1,6.9,5.9,5.9,6.4,4.2,3.5,2.5,1.7,1.1,5580,5343,7504,5265,5416,5199,5622,6140,5366,5937,5366,6222,5188,3698,3799,2709,2360,1100,6.4,6.1,8.5,6,6.2,5.9,6.4,7,6.1,6.8,6.1,7.1,5.9,4.2,4.3,3.1,2.7,1.3
0500000US48257,Kaufman,Texas,5137,6209,4766,6111,3548,3593,4890,6849,3670,4067,4057,3776,3482,2318,2637,1307,1170,243,7.6,9.2,7,9,5.2,5.3,7.2,10.1,5.4,6,6,5.6,5.1,3.4,3.9,1.9,1.7,0.4,4731,5931,4717,4619,4623,3444,5547,5304,4525,4442,3802,3627,3843,3176,2479,1500,349,1665,6.9,8.7,6.9,6.8,6.8,5,8.1,7.8,6.6,6.5,5.6,5.3,5.6,4.6,3.6,2.2,0.5,2.4
0500000US48291,Liberty,Texas,2591,2936,4273,2600,2194,3491,2694,3173,2348,3576,2308,2085,2302,1919,1714,1185,148,669,6.1,7,10.1,6.2,5.2,8.3,6.4,7.5,5.6,8.5,5.5,4.9,5.5,4.5,4.1,2.8,0.4,1.6,3844,1711,4969,3809,2020,3731,3172,3618,2302,2773,2283,2570,2265,2419,1319,986,1362,860,8.4,3.7,10.8,8.3,4.4,8.1,6.9,7.9,5,6,5,5.6,4.9,5.3,2.9,2.1,3,1.9
0500000US48303,Lubbock,Texas,9981,10011,10530,13956,18705,13100,10471,11104,7343,7509,7405,7122,8606,5630,4692,3244,1732,1357,6.5,6.6,6.9,9.2,12.3,8.6,6.9,7.3,4.8,4.9,4.9,4.7,5.6,3.7,3.1,2.1,1.1,0.9,10650,9309,10951,12973,17516,12759,9706,11231,7495,7877,8302,9476,7646,7455,4808,4686,2630,2601,6.7,5.9,6.9,8.2,11.1,8.1,6.1,7.1,4.7,5,5.3,6,4.8,4.7,3,3,1.7,1.6
0500000US48309,McLennan,Texas,9286,7922,9931,11269,13198,8461,7244,7232,7844,6616,6200,6829,6797,6065,3856,2864,1884,1757,7.4,6.3,7.9,9,10.5,6.8,5.8,5.8,6.3,5.3,4.9,5.5,5.4,4.8,3.1,2.3,1.5,1.4,8112,7845,9174,10712,12549,8875,7694,8615,6898,7313,7276,7211,7677,5883,5607,4869,1740,3318,6.2,6,7,8.2,9.6,6.8,5.9,6.6,5.3,5.6,5.5,5.5,5.8,4.5,4.3,3.7,1.3,2.5
0500000US48329,Midland,Texas,8210,6466,7850,6183,4735,8118,7975,8718,5598,3593,4172,4502,5083,2409,2185,1052,668,1388,9.2,7.3,8.8,7,5.3,9.1,9,9.8,6.3,4,4.7,5.1,5.7,2.7,2.5,1.2,0.8,1.6,7827,8334,5396,6398,4467,7301,7227,7651,4661,4278,4529,5876,3385,3824,1650,1487,999,2637,8.9,9.5,6.1,7.3,5.1,8.3,8.2,8.7,5.3,4.9,5.2,6.7,3.8,4.3,1.9,1.7,1.1,3
0500000US48339,Montgomery,Texas,21070,19860,26312,20266,17574,19511,18925,18841,23323,21175,18977,19844,16913,14255,10325,5089,4429,2899,7,6.6,8.8,6.8,5.9,6.5,6.3,6.3,7.8,7.1,6.3,6.6,5.6,4.8,3.4,1.7,1.5,1,19233,21675,23879,21921,16987,18155,19118,19003,24136,21275,20217,20540,17350,14722,12109,7883,4428,5172,6.2,7,7.8,7.1,5.5,5.9,6.2,6.2,7.8,6.9,6.6,6.7,5.6,4.8,3.9,2.6,1.4,1.7
0500000US48347,Nacogdoches,Texas,2265,2043,2013,3390,3398,2513,1886,1866,1136,1149,2012,1762,2103,1585,1210,912,423,280,7.1,6.4,6.3,10.6,10.6,7.9,5.9,5.8,3.6,3.6,6.3,5.5,6.6,5,3.8,2.9,1.3,0.9,2084,1756,2394,3303,3573,2881,931,1670,2451,1592,1700,1720,1952,1613,1282,611,960,785,6.3,5.3,7.2,9.9,10.7,8.7,2.8,5,7.4,4.8,5.1,5.2,5.9,4.8,3.9,1.8,2.9,2.4
0500000US48355,Nueces,Texas,12734,10844,14336,13791,12221,13315,12923,12705,11391,10278,9648,11740,8967,9348,6401,4789,1957,2046,7.1,6,8,7.7,6.8,7.4,7.2,7.1,6.3,5.7,5.4,6.5,5,5.2,3.6,2.7,1.1,1.1,11553,12194,11108,12736,11957,13232,12561,12972,10747,10497,10669,11022,11795,8794,7771,5740,3774,3738,6.3,6.7,6.1,7,6.5,7.2,6.9,7.1,5.9,5.7,5.8,6,6.5,4.8,4.2,3.1,2.1,2
0500000US48361,Orange,Texas,2923,2922,1946,2645,2460,2701,4079,2303,2138,2329,2491,3063,2639,2219,1600,1332,684,147,7.2,7.2,4.8,6.5,6.1,6.6,10,5.7,5.3,5.7,6.1,7.5,6.5,5.5,3.9,3.3,1.7,0.4,2617,3751,2529,2879,2098,2617,2801,2719,2237,2562,2889,2390,3149,2304,1549,1847,793,1044,6.1,8.8,5.9,6.7,4.9,6.1,6.5,6.4,5.2,6,6.8,5.6,7.4,5.4,3.6,4.3,1.9,2.4
0500000US48367,Parker,Texas,4252,5590,5075,5545,4104,3457,4327,3665,5710,4377,4697,5099,4685,3105,3332,1503,1576,967,6,7.9,7.1,7.8,5.8,4.9,6.1,5.2,8,6.2,6.6,7.2,6.6,4.4,4.7,2.1,2.2,1.4,4397,4529,5008,4861,4295,3621,4238,4255,4635,4508,5608,4591,5310,3003,4368,2297,710,1578,6.1,6.3,7,6.8,6,5,5.9,5.9,6.5,6.3,7.8,6.4,7.4,4.2,6.1,3.2,1,2.2
0500000US48375,Potter,Texas,5243,3615,5244,3872,4247,4863,4163,4237,4620,3730,3509,3204,3069,3171,1152,846,883,865,8.7,6,8.7,6.4,7,8,6.9,7,7.6,6.2,5.8,5.3,5.1,5.2,1.9,1.4,1.5,1.4,3474,4308,4957,4095,4025,3736,4142,3498,3070,3463,3024,3113,3122,2514,2548,1639,1208,946,6.1,7.6,8.7,7.2,7.1,6.6,7.3,6.1,5.4,6.1,5.3,5.5,5.5,4.4,4.5,2.9,2.1,1.7
0500000US48381,Randall,Texas,4240,4331,5146,5163,4580,4628,4743,4866,4883,4535,3135,3571,3921,3968,2220,1842,1048,579,6.3,6.4,7.6,7.7,6.8,6.9,7,7.2,7.2,6.7,4.7,5.3,5.8,5.9,3.3,2.7,1.6,0.9,4397,5863,3809,4675,5014,4468,5080,4711,4578,4454,3443,3591,4145,3913,2648,2340,1161,2024,6.3,8.3,5.4,6.6,7.1,6.4,7.2,6.7,6.5,6.3,4.9,5.1,5.9,5.6,3.8,3.3,1.7,2.9
0500000US48397,Rockwall,Texas,3192,3914,4961,4229,2196,2326,3212,4613,3527,3968,3450,3505,2835,2409,1521,1400,416,152,6.2,7.6,9.6,8.2,4.2,4.5,6.2,8.9,6.8,7.7,6.7,6.8,5.5,4.6,2.9,2.7,0.8,0.3,3100,3268,4448,4198,2097,3135,2952,4843,3716,3404,4118,3079,3775,2257,1899,1404,774,622,5.8,6.2,8.4,7.9,3.9,5.9,5.6,9.1,7,6.4,7.8,5.8,7.1,4.3,3.6,2.6,1.5,1.2
0500000US48409,San Patricio,Texas,2541,2218,3033,2550,1900,2359,2078,2711,1973,2038,1839,2131,1722,2006,1064,732,507,431,7.5,6.6,9,7.5,5.6,7,6.1,8,5.8,6,5.4,6.3,5.1,5.9,3.1,2.2,1.5,1.3,2191,2087,2630,2424,2202,1608,2045,2241,2237,2298,1507,2270,1577,1965,1578,1015,233,789,6.7,6.3,8,7.4,6.7,4.9,6.2,6.8,6.8,7,4.6,6.9,4.8,6,4.8,3.1,0.7,2.4
0500000US48423,Smith,Texas,7779,8062,8537,8563,7033,8220,7881,7756,5587,6821,4872,7711,5660,5409,4015,2883,2795,2290,7,7.2,7.6,7.7,6.3,7.3,7,6.9,5,6.1,4.4,6.9,5.1,4.8,3.6,2.6,2.5,2,7686,8336,6936,8334,8752,8347,7876,7796,6324,7152,6428,8347,6737,5911,5764,3994,3319,2838,6.4,6.9,5.7,6.9,7.2,6.9,6.5,6.4,5.2,5.9,5.3,6.9,5.6,4.9,4.8,3.3,2.7,2.3
0500000US48439,Tarrant,Texas,73750,71021,86358,76403,69416,78544,76200,75607,64937,67182,63200,62957,55833,37140,31456,18250,10268,9716,7.2,6.9,8.4,7.4,6.8,7.6,7.4,7.4,6.3,6.5,6.1,6.1,5.4,3.6,3.1,1.8,1,0.9,69940,75520,76890,74935,70127,79913,78786,75078,73448,71349,66133,64487,59823,45240,36108,25767,14640,16093,6.5,7,7.2,7,6.5,7.4,7.3,7,6.8,6.6,6.2,6,5.6,4.2,3.4,2.4,1.4,1.5
0500000US48441,Taylor,Texas,5056,4574,5029,5060,7006,5438,4680,3818,4513,2908,3331,3814,3397,3055,2020,1662,1082,721,7.5,6.8,7.5,7.5,10.4,8.1,7,5.7,6.7,4.3,5,5.7,5.1,4.5,3,2.5,1.6,1.1,4889,3581,5481,6008,6476,5331,4574,4500,3851,2897,3525,3911,3983,3951,2431,2282,1538,1661,6.9,5.1,7.7,8.5,9.1,7.5,6.5,6.3,5.4,4.1,5,5.5,5.6,5.6,3.4,3.2,2.2,2.3
0500000US48451,Tom Green,Texas,4147,3521,4280,4475,5045,4689,3160,4904,3526,2857,2936,3949,2436,3193,2139,1372,955,808,7.1,6,7.3,7.7,8.6,8,5.4,8.4,6,4.9,5,6.8,4.2,5.5,3.7,2.3,1.6,1.4,3830,3787,3695,4494,5429,4450,4738,2236,4675,3031,2973,3050,4605,2602,2595,1375,1583,1660,6.3,6.2,6.1,7.4,8.9,7.3,7.8,3.7,7.7,5,4.9,5,7.6,4.3,4.3,2.3,2.6,2.7
0500000US48453,Travis,Texas,39393,38282,38731,38087,40931,66213,67136,55110,51592,45387,37850,34966,30666,23796,15765,7937,5507,5566,6.1,6,6,5.9,6.4,10.3,10.4,8.6,8,7.1,5.9,5.4,4.8,3.7,2.5,1.2,0.9,0.9,37376,33450,39531,38950,40593,62045,61857,56740,42265,42652,36540,33359,34814,26166,17944,11027,7486,8244,5.9,5.3,6.3,6.2,6.4,9.8,9.8,9,6.7,6.8,5.8,5.3,5.5,4.1,2.8,1.7,1.2,1.3
0500000US48469,Victoria,Texas,2097,3035,3512,3842,3587,2490,2920,2999,2774,2457,2477,2902,2718,2107,1771,1367,472,843,4.7,6.8,7.9,8.7,8.1,5.6,6.6,6.8,6.3,5.5,5.6,6.5,6.1,4.7,4,3.1,1.1,1.9,3914,3869,2585,3090,3292,2674,2857,3179,2125,2921,2853,3127,2874,2165,2532,1521,1475,661,8.2,8.1,5.4,6.5,6.9,5.6,6,6.7,4.5,6.1,6,6.6,6,4.5,5.3,3.2,3.1,1.4
0500000US48471,Walker,Texas,1529,1003,2301,3162,6032,3281,2470,3350,2857,3304,3700,2664,2661,1289,1907,777,601,212,3.5,2.3,5.3,7.3,14,7.6,5.7,7.8,6.6,7.7,8.6,6.2,6.2,3,4.4,1.8,1.4,0.5,1125,731,2558,2972,4831,1473,1264,1503,1795,1809,1590,1504,1668,1760,884,728,899,777,3.8,2.4,8.6,9.9,16.2,4.9,4.2,5,6,6.1,5.3,5,5.6,5.9,3,2.4,3,2.6
0500000US48479,Webb,Texas,12578,11667,13254,12482,10798,10537,9237,8864,8122,8182,6894,6589,4517,4099,3106,1886,999,1506,9.3,8.6,9.8,9.2,8,7.8,6.8,6.6,6,6,5.1,4.9,3.3,3,2.3,1.4,0.7,1.1,12024,12894,11963,12199,10745,9845,8392,11332,7120,8816,7625,6917,5832,5556,3364,2388,1516,2807,8.5,9.1,8.5,8.6,7.6,7,5.9,8,5,6.2,5.4,4.9,4.1,3.9,2.4,1.7,1.1,2
0500000US48485,Wichita,Texas,4380,4489,3568,5215,7537,5664,5170,3854,4246,3788,3712,3635,3805,3156,2551,1002,1592,630,6.4,6.6,5.2,7.7,11.1,8.3,7.6,5.7,6.2,5.6,5.5,5.3,5.6,4.6,3.8,1.5,2.3,0.9,3877,5061,3909,3648,5535,4239,4211,3225,4046,3461,3689,5189,3357,3243,2269,1994,1522,1761,6,7.9,6.1,5.7,8.6,6.6,6.6,5,6.3,5.4,5.7,8.1,5.2,5,3.5,3.1,2.4,2.7
0500000US48491,Williamson,Texas,19355,22693,21328,20192,15954,18828,21878,22778,25612,22028,17888,16019,13570,10862,10309,5310,3184,2656,6.7,7.8,7.3,7,5.5,6.5,7.5,7.8,8.8,7.6,6.2,5.5,4.7,3.7,3.5,1.8,1.1,0.9,18530,18302,23420,19927,16421,19378,22643,23961,24672,21684,18053,17102,15122,13264,11715,5362,5045,5506,6.2,6.1,7.8,6.6,5.5,6.5,7.5,8,8.2,7.2,6,5.7,5,4.4,3.9,1.8,1.7,1.8
0500000US48497,Wise,Texas,2249,2291,2907,2514,2100,2113,2293,2252,2511,2175,2146,3084,2095,1455,1491,897,674,263,6.3,6.5,8.2,7.1,5.9,6,6.5,6.3,7.1,6.1,6,8.7,5.9,4.1,4.2,2.5,1.9,0.7,2495,2011,2631,2364,1734,1683,2344,2193,2200,2266,1975,2828,2564,1605,1415,1340,441,385,7.2,5.8,7.6,6.9,5,4.9,6.8,6.4,6.4,6.6,5.7,8.2,7.4,4.7,4.1,3.9,1.3,1.1
0500000US49005,Cache,Utah,5191,5146,5678,5706,8400,6068,3436,4448,3373,3140,2478,1419,3162,1670,1993,1136,968,236,8.2,8.1,8.9,9,13.2,9.5,5.4,7,5.3,4.9,3.9,2.2,5,2.6,3.1,1.8,1.5,0.4,5363,5907,4717,6707,8641,5021,4248,4197,3513,2639,2679,2085,2378,2328,1384,1425,727,682,8.3,9.1,7.3,10.4,13.4,7.8,6.6,6.5,5.4,4.1,4.1,3.2,3.7,3.6,2.1,2.2,1.1,1.1
0500000US49011,Davis,Utah,15111,17615,16346,15559,12854,11359,12322,13596,13073,10027,8191,7561,8538,6143,4342,3409,1684,1528,8.4,9.8,9.1,8.7,7.2,6.3,6.9,7.6,7.3,5.6,4.6,4.2,4.8,3.4,2.4,1.9,0.9,0.9,13458,16712,14594,13316,10765,12687,13212,14442,12034,10045,8224,8964,8285,5728,5224,3650,2915,1968,7.6,9.5,8.3,7.6,6.1,7.2,7.5,8.2,6.8,5.7,4.7,5.1,4.7,3.3,3,2.1,1.7,1.1
0500000US49035,Salt Lake,Utah,41653,42358,46069,41491,40423,50781,47118,50203,38213,35927,30513,28657,27894,22720,15229,11001,5700,5112,7.2,7.3,7.9,7.1,7,8.7,8.1,8.6,6.6,6.2,5.3,4.9,4.8,3.9,2.6,1.9,1,0.9,41402,43096,41666,41301,40500,48585,45088,43330,40487,34138,29637,28168,31136,23716,18322,12475,7888,8440,7.1,7.4,7.2,7.1,7,8.4,7.8,7.5,7,5.9,5.1,4.9,5.4,4.1,3.2,2.2,1.4,1.5
0500000US49045,Tooele,Utah,3547,2254,4380,2774,2557,2574,2268,2552,2719,2643,2157,1069,1950,1107,990,304,331,378,9.7,6.2,12,7.6,7,7,6.2,7,7.4,7.2,5.9,2.9,5.3,3,2.7,0.8,0.9,1,2283,3799,3236,2837,1404,2373,3573,2169,2682,2037,2350,2262,1135,1351,944,711,170,389,6.4,10.6,9.1,7.9,3.9,6.6,10,6.1,7.5,5.7,6.6,6.3,3.2,3.8,2.6,2,0.5,1.1
0500000US49049,Utah,Utah,30066,29221,30573,29925,41243,27764,20108,19870,21062,14853,12387,10549,10584,7638,6221,4021,2511,2622,9.4,9.1,9.5,9.3,12.8,8.6,6.3,6.2,6.6,4.6,3.9,3.3,3.3,2.4,1.9,1.3,0.8,0.8,28437,28390,28515,30072,39006,25785,19118,19619,20134,14977,11897,10873,10922,8353,7357,4920,3613,3029,9,9,9.1,9.5,12.4,8.2,6.1,6.2,6.4,4.8,3.8,3.5,3.5,2.7,2.3,1.6,1.1,1
0500000US49053,Washington,Utah,6129,5734,7610,6534,5998,5445,4800,5695,4707,3918,3915,4073,4522,4936,5407,2678,3717,2150,7,6.5,8.7,7.4,6.8,6.2,5.5,6.5,5.4,4.5,4.5,4.6,5.1,5.6,6.1,3,4.2,2.4,5145,6117,6414,5487,6342,5309,4857,4628,5444,4483,4568,4515,5932,5607,5222,3826,3772,1920,5.7,6.8,7.2,6.1,7.1,5.9,5.4,5.2,6.1,5,5.1,5,6.6,6.3,5.8,4.3,4.2,2.1
0500000US49057,Weber,Utah,10147,9080,11542,9054,10068,10496,9700,9383,9639,7308,6489,6675,6991,5052,4201,2160,1803,1063,7.8,6.9,8.8,6.9,7.7,8,7.4,7.2,7.4,5.6,5,5.1,5.3,3.9,3.2,1.7,1.4,0.8,9441,9184,10834,9874,8802,10820,9401,9573,8000,6962,6507,6877,6871,6050,3846,3592,1739,989,7.3,7.1,8.4,7.6,6.8,8.4,7.3,7.4,6.2,5.4,5,5.3,5.3,4.7,3,2.8,1.3,0.8
0500000US50007,Chittenden,Vermont,4054,3826,4432,6502,8249,7513,5037,5594,4699,4393,4903,5274,4867,3838,3291,2334,1481,376,5,4.7,5.5,8.1,10.2,9.3,6.2,6.9,5.8,5.4,6.1,6.5,6,4.8,4.1,2.9,1.8,0.5,3502,3662,3569,6854,8280,6486,5288,4940,4861,4923,5202,5413,5226,4595,3427,3342,2069,1472,4.2,4.4,4.3,8.2,10,7.8,6.4,5.9,5.8,5.9,6.3,6.5,6.3,5.5,4.1,4,2.5,1.8
0500000US51003,Albemarle,Virginia,3069,3108,3263,5368,3651,3044,3022,3237,2925,2861,3638,3527,3428,2983,2755,1780,1037,926,5.7,5.8,6.1,10,6.8,5.7,5.6,6,5.5,5.3,6.8,6.6,6.4,5.6,5.1,3.3,1.9,1.7,2491,3014,2538,4737,4014,3629,3706,3329,2907,2985,3494,3681,3653,3753,2849,1798,1602,1528,4.5,5.4,4.6,8.5,7.2,6.5,6.7,6,5.2,5.4,6.3,6.6,6.6,6.7,5.1,3.2,2.9,2.7
0500000US51013,Arlington,Virginia,6470,5024,6912,3943,7458,15667,13215,11492,8142,8310,7021,7355,4849,4341,3013,1959,1337,856,5.5,4.3,5.9,3.4,6.4,13.3,11.3,9.8,6.9,7.1,6,6.3,4.1,3.7,2.6,1.7,1.1,0.7,7244,4763,6970,5174,7851,14816,12830,9521,10522,7473,6555,6428,4815,3378,5045,2414,1991,1688,6.1,4,5.8,4.3,6.6,12.4,10.7,8,8.8,6.3,5.5,5.4,4,2.8,4.2,2,1.7,1.4
0500000US51015,Augusta,Virginia,1468,1858,1860,2235,2037,2508,2595,2194,3305,2301,2702,3039,2755,2640,2022,1465,870,1064,3.8,4.8,4.8,5.7,5.2,6.4,6.7,5.6,8.5,5.9,6.9,7.8,7.1,6.8,5.2,3.8,2.2,2.7,1532,2103,1546,1915,1730,1950,1888,2474,1870,2306,2757,2885,2908,3452,1499,1225,1704,896,4.2,5.7,4.2,5.2,4.7,5.3,5.2,6.8,5.1,6.3,7.5,7.9,7.9,9.4,4.1,3.3,4.7,2.4
0500000US51019,Bedford,Virginia,1723,3034,2006,2267,2256,2217,2074,1490,2399,2284,2548,2299,4028,2485,2353,1490,934,988,4.4,7.8,5.2,5.8,5.8,5.7,5.3,3.8,6.2,5.9,6.6,5.9,10.4,6.4,6.1,3.8,2.4,2.5,1753,1944,2524,2826,2179,1780,1713,1985,2382,2568,2834,3469,3200,2375,2837,1497,1209,1047,4.4,4.8,6.3,7,5.4,4.4,4.3,4.9,5.9,6.4,7.1,8.6,8,5.9,7.1,3.7,3,2.6
0500000US51041,Chesterfield,Virginia,11061,12235,11814,12283,10703,9962,10737,12348,10636,11539,11000,11244,10655,9375,6673,3978,2415,1723,6.5,7.2,6.9,7.2,6.3,5.8,6.3,7.2,6.2,6.8,6.5,6.6,6.3,5.5,3.9,2.3,1.4,1,10250,9681,13039,10777,12003,10745,11512,11907,12778,12909,11864,12469,12424,10396,8381,4924,2928,3434,5.6,5.3,7.1,5.9,6.6,5.9,6.3,6.5,7,7.1,6.5,6.8,6.8,5.7,4.6,2.7,1.6,1.9
0500000US51059,Fairfax,Virginia,36853,37564,39031,38469,33483,38475,39657,42262,39736,40195,38425,38379,33475,24566,20906,14288,7749,5943,6.5,6.6,6.9,6.8,5.9,6.8,7,7.4,7,7.1,6.7,6.7,5.9,4.3,3.7,2.5,1.4,1,34982,31726,41061,35643,33590,35792,37838,45719,38047,41647,40111,38354,36389,28011,22668,14158,10792,11548,6.1,5.5,7.1,6.2,5.8,6.2,6.5,7.9,6.6,7.2,6.9,6.6,6.3,4.8,3.9,2.4,1.9,2
0500000US51061,Fauquier,Virginia,1892,2691,2148,2905,1614,2079,1673,3087,1318,2076,2321,2860,2087,2184,1485,668,714,590,5.5,7.8,6.2,8.4,4.7,6,4.9,9,3.8,6,6.7,8.3,6.1,6.4,4.3,1.9,2.1,1.7,2101,2393,2276,2115,1762,2708,1802,2223,2121,2331,2911,3417,2256,1955,1749,727,717,1266,5.7,6.5,6.2,5.7,4.8,7.4,4.9,6,5.8,6.3,7.9,9.3,6.1,5.3,4.7,2,1.9,3.4
0500000US51069,Frederick,Virginia,2435,2965,3786,2653,2361,2757,2316,2367,2773,3289,3219,2515,3439,2375,2103,1657,631,581,5.5,6.7,8.6,6,5.3,6.2,5.2,5.4,6.3,7.4,7.3,5.7,7.8,5.4,4.8,3.7,1.4,1.3,2377,2289,3335,2057,2378,2649,3296,2788,2333,2706,3146,3134,3985,2378,2373,1834,1016,1017,5.3,5.1,7.4,4.6,5.3,5.9,7.3,6.2,5.2,6,7,7,8.8,5.3,5.3,4.1,2.3,2.3
0500000US51085,Hanover,Virginia,2627,3530,3898,3606,3202,2706,2619,3648,3405,3456,3349,4227,3961,2677,2357,1427,939,921,5,6.7,7.4,6.9,6.1,5.1,5,6.9,6.5,6.6,6.4,8,7.5,5.1,4.5,2.7,1.8,1.8,2439,2824,3716,4324,2794,2378,2880,3532,3265,3435,4145,4075,4215,2763,3626,1662,1601,1537,4.4,5.1,6.7,7.8,5.1,4.3,5.2,6.4,5.9,6.2,7.5,7.4,7.6,5,6.6,3,2.9,2.8
0500000US51087,Henrico,Virginia,10408,10292,11558,10020,9951,11510,11702,10963,10463,10173,10024,9974,9230,7326,5916,3795,2290,2287,6.6,6.5,7.3,6.3,6.3,7.3,7.4,6.9,6.6,6.4,6.3,6.3,5.8,4.6,3.7,2.4,1.5,1.4,8675,9839,10560,8965,9002,12455,12703,10898,11997,11578,11507,10974,11613,9749,8410,4795,4268,4948,5,5.7,6.1,5.2,5.2,7.2,7.3,6.3,6.9,6.7,6.7,6.3,6.7,5.6,4.9,2.8,2.5,2.9
0500000US51095,James City,Virginia,1648,2377,2292,1554,1568,2216,2405,2260,1986,2144,2013,1977,2657,1617,3953,2010,1004,635,4.5,6.5,6.3,4.3,4.3,6.1,6.6,6.2,5.5,5.9,5.5,5.4,7.3,4.5,10.9,5.5,2.8,1.7,1971,1639,2213,2574,2053,1864,1802,1462,2810,2145,2602,2920,3354,2529,3285,2169,1708,1107,4.9,4.1,5.5,6.4,5.1,4.6,4.5,3.6,7,5.3,6.5,7.3,8.3,6.3,8.2,5.4,4.2,2.8
