id,county,state,total_income,estimate_households,mean_income,median_income,disparity_value
0500000US55059,Kenosha County, Wisconsin,"25,000-34,999",9.3,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"35,000-49,999",11.7,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"50,000-74,999",20.2,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"75,000-99,999",13.1,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"100,000-149,999",18.3,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"150,000-199,999",6.6,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"200,000+",4.5,65997,80630,14633
0500000US55063,La Crosse County, Wisconsin,"0-10,000",3.5,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"10,000-14,999",5.1,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"15,000-24,999",8.9,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"25,000-34,999",9.1,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"35,000-49,999",14.6,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"50,000-74,999",22.8,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"75,000-99,999",13,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"100,000-149,999",14.5,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"150,000-199,999",4.6,58921,77894,18973
0500000US55063,La Crosse County, Wisconsin,"200,000+",4,58921,77894,18973
0500000US55071,Manitowoc County, Wisconsin,"0-10,000",2.7,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"10,000-14,999",5.6,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"15,000-24,999",10.1,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"25,000-34,999",6.7,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"35,000-49,999",17.4,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"50,000-74,999",19.1,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"75,000-99,999",16.1,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"100,000-149,999",14.3,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"150,000-199,999",4.8,60785,74016,13231
0500000US55071,Manitowoc County, Wisconsin,"200,000+",3.3,60785,74016,13231
0500000US55073,Marathon County, Wisconsin,"0-10,000",3.4,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"10,000-14,999",3.5,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"15,000-24,999",8.1,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"25,000-34,999",10,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"35,000-49,999",13.1,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"50,000-74,999",18.9,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"75,000-99,999",16.4,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"100,000-149,999",17.1,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"150,000-199,999",4.7,65851,81127,15276
0500000US55073,Marathon County, Wisconsin,"200,000+",4.8,65851,81127,15276
0500000US55079,Milwaukee County, Wisconsin,"0-10,000",7.4,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"10,000-14,999",4.9,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"15,000-24,999",11.3,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"25,000-34,999",9.2,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"35,000-49,999",14.3,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"50,000-74,999",17.8,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"75,000-99,999",12,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"100,000-149,999",14,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"150,000-199,999",4.8,53418,71436,18018
0500000US55079,Milwaukee County, Wisconsin,"200,000+",4.1,53418,71436,18018
0500000US55087,Outagamie County, Wisconsin,"0-10,000",2.5,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"10,000-14,999",3.2,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"15,000-24,999",8.8,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"25,000-34,999",8.7,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"35,000-49,999",12.9,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"50,000-74,999",21.7,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"75,000-99,999",14.7,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"100,000-149,999",17.3,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"150,000-199,999",5.7,66234,80986,14752
0500000US55087,Outagamie County, Wisconsin,"200,000+",4.5,66234,80986,14752
0500000US55089,Ozaukee County, Wisconsin,"0-10,000",2.5,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"10,000-14,999",1.9,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"15,000-24,999",4,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"25,000-34,999",6.7,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"35,000-49,999",10.3,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"50,000-74,999",15.8,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"75,000-99,999",17.7,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"100,000-149,999",19.3,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"150,000-199,999",9,88154,122526,34372
0500000US55089,Ozaukee County, Wisconsin,"200,000+",12.7,88154,122526,34372
0500000US55097,Portage County, Wisconsin,"0-10,000",6.1,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"10,000-14,999",4.2,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"15,000-24,999",7.7,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"25,000-34,999",11,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"35,000-49,999",15.4,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"50,000-74,999",17.5,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"75,000-99,999",13,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"100,000-149,999",15.5,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"150,000-199,999",4.3,56358,78508,22150
0500000US55097,Portage County, Wisconsin,"200,000+",5.2,56358,78508,22150
0500000US55101,Racine County, Wisconsin,"0-10,000",5,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"10,000-14,999",5.3,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"15,000-24,999",9.2,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"25,000-34,999",8.2,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"35,000-49,999",14.2,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"50,000-74,999",15.5,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"75,000-99,999",13.7,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"100,000-149,999",17.4,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"150,000-199,999",6.5,60779,80173,19394
0500000US55101,Racine County, Wisconsin,"200,000+",4.9,60779,80173,19394
0500000US55105,Rock County, Wisconsin,"0-10,000",5.2,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"10,000-14,999",5.1,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"15,000-24,999",6.6,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"25,000-34,999",9.7,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"35,000-49,999",14.8,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"50,000-74,999",20.2,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"75,000-99,999",15.4,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"100,000-149,999",15.6,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"150,000-199,999",4.8,61243,72840,11597
0500000US55105,Rock County, Wisconsin,"200,000+",2.6,61243,72840,11597
0500000US55109,St. Croix County, Wisconsin,"0-10,000",3.2,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"10,000-14,999",3.5,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"15,000-24,999",4.7,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"25,000-34,999",4.6,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"35,000-49,999",9.6,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"50,000-74,999",16.5,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"75,000-99,999",17.2,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"100,000-149,999",23.8,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"150,000-199,999",9.9,85594,102083,16489
0500000US55109,St. Croix County, Wisconsin,"200,000+",7,85594,102083,16489
0500000US55117,Sheboygan County, Wisconsin,"0-10,000",3.1,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"10,000-14,999",3.1,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"15,000-24,999",7.3,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"25,000-34,999",9.3,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"35,000-49,999",16.1,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"50,000-74,999",23.4,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"75,000-99,999",15.7,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"100,000-149,999",13.5,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"150,000-199,999",4.7,60706,77648,16942
0500000US55117,Sheboygan County, Wisconsin,"200,000+",3.8,60706,77648,16942
0500000US55127,Walworth County, Wisconsin,"0-10,000",4.5,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"10,000-14,999",3.1,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"15,000-24,999",9.4,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"25,000-34,999",9.5,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"35,000-49,999",11.1,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"50,000-74,999",19.8,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"75,000-99,999",14.5,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"100,000-149,999",15.3,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"150,000-199,999",7.3,63549,85484,21935
0500000US55127,Walworth County, Wisconsin,"200,000+",5.5,63549,85484,21935
0500000US55131,Washington County, Wisconsin,"0-10,000",2.8,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"10,000-14,999",1.7,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"15,000-24,999",4.5,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"25,000-34,999",6.7,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"35,000-49,999",14,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"50,000-74,999",17.5,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"75,000-99,999",16,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"100,000-149,999",21.7,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"150,000-199,999",9.6,80513,94877,14364
0500000US55131,Washington County, Wisconsin,"200,000+",5.6,80513,94877,14364
0500000US55133,Waukesha County, Wisconsin,"0-10,000",2.6,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"10,000-14,999",2,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"15,000-24,999",6,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"25,000-34,999",5.2,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"35,000-49,999",8.8,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"50,000-74,999",15.8,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"75,000-99,999",14.2,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"100,000-149,999",21.3,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"150,000-199,999",12.1,90548,119042,28494
0500000US55133,Waukesha County, Wisconsin,"200,000+",11.9,90548,119042,28494
0500000US55139,Winnebago County, Wisconsin,"0-10,000",3.5,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"10,000-14,999",4.1,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"15,000-24,999",9.9,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"25,000-34,999",9.4,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"35,000-49,999",14.9,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"50,000-74,999",19.6,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"75,000-99,999",14.4,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"100,000-149,999",15.1,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"150,000-199,999",4.4,58347,77165,18818
0500000US55139,Winnebago County, Wisconsin,"200,000+",4.5,58347,77165,18818
0500000US55141,Wood County, Wisconsin,"0-10,000",4,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"10,000-14,999",6.6,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"15,000-24,999",8.2,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"25,000-34,999",11.9,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"35,000-49,999",12.8,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"50,000-74,999",23.8,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"75,000-99,999",13.3,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"100,000-149,999",12.1,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"150,000-199,999",3.5,56278,73613,17335
0500000US55141,Wood County, Wisconsin,"200,000+",3.9,56278,73613,17335
0500000US56021,Laramie County, Wyoming,"0-10,000",5.6,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"10,000-14,999",5,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"15,000-24,999",7.2,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"25,000-34,999",6.2,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"35,000-49,999",9.6,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"50,000-74,999",21,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"75,000-99,999",16.3,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"100,000-149,999",13.4,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"150,000-199,999",9.5,70567,95612,25045
0500000US56021,Laramie County, Wyoming,"200,000+",6.3,70567,95612,25045
0500000US56025,Natrona County, Wyoming,"0-10,000",4.6,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"10,000-14,999",2.8,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"15,000-24,999",9.2,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"25,000-34,999",10.2,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"35,000-49,999",10.2,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"50,000-74,999",20.5,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"75,000-99,999",16.2,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"100,000-149,999",15.4,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"150,000-199,999",5.8,65034,79046,14012
0500000US56025,Natrona County, Wyoming,"200,000+",4.9,65034,79046,14012
0500000US72013,Arecibo Municipio, Puerto Rico,"0-10,000",28.6,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"10,000-14,999",11,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"15,000-24,999",20.3,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"25,000-34,999",16.5,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"35,000-49,999",11.9,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"50,000-74,999",8.9,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"75,000-99,999",1.3,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"100,000-149,999",0.1,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"150,000-199,999",0.6,18977,26509,7532
0500000US72013,Arecibo Municipio, Puerto Rico,"200,000+",0.8,18977,26509,7532
0500000US72021,Bayamón Municipio, Puerto Rico,"0-10,000",19,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"10,000-14,999",9.6,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"15,000-24,999",17.9,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"25,000-34,999",14.4,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"35,000-49,999",14.3,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"50,000-74,999",15.4,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"75,000-99,999",5.2,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"100,000-149,999",3,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"150,000-199,999",0.8,27386,36121,8735
0500000US72021,Bayamón Municipio, Puerto Rico,"200,000+",0.5,27386,36121,8735
0500000US72025,Caguas Municipio, Puerto Rico,"0-10,000",22.9,24507,36975,12468
0500000US72025,Caguas Municipio, Puerto Rico,"10,000-14,999",13.3,24507,36975,12468
0500000US72025,Caguas Municipio, Puerto Rico,"15,000-24,999",14.4,24507,36975,12468
0500000US72025,Caguas Municipio, Puerto Rico,"25,000-34,999",13.7,24507,36975,12468
