year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities
2020,5,29,Protests,Peaceful protest,Pennsylvania,Luzerne,Wilkes-Barre,41.246,-75.881,0
2020,5,29,Protests,Peaceful protest,Texas,Kendall,Boerne,29.795,-98.732,0
2020,5,29,Protests,Peaceful protest,Minnesota,Cook,Grand Marais,47.75,-90.334,0
2020,5,29,Protests,Peaceful protest,California,Ventura,Moorpark,34.287,-118.882,0
2020,5,30,Strategic developments,Change to group/activity,Texas,Travis,Austin,30.275,-97.74,0
2020,5,30,Protests,Peaceful protest,California,San Diego,Carlsbad,33.16,-117.339,0
2020,5,30,Riots,Violent demonstration,South Carolina,Richland,Columbia,34,-81.033,0
2020,5,30,Strategic developments,Change to group/activity,South Carolina,Richland,Columbia,34,-81.033,0
2020,5,30,Protests,Peaceful protest,North Carolina,Durham,Durham,35.994,-78.899,0
2020,5,30,Protests,Peaceful protest,Texas,Hidalgo,Edinburg,26.311,-98.163,0
2020,5,30,Riots,Violent demonstration,North Carolina,Cumberland,Fayetteville,35.053,-78.878,0
2020,5,30,Protests,Peaceful protest,Hawaii,Honolulu,Honolulu,21.307,-157.858,0
2020,5,30,Riots,Violent demonstration,Alabama,Jefferson,Hoover,33.405,-86.811,0
2020,5,30,Protests,Peaceful protest,Texas,Walker,Huntsville,30.724,-95.551,0
2020,5,30,Riots,Violent demonstration,Tennessee,Knox,Knoxville,35.96,-83.922,0
2020,5,30,Riots,Violent demonstration,California,San Diego,La Mesa,32.768,-117.028,0
2020,5,30,Protests,Peaceful protest,Texas,Webb,Laredo,27.504,-99.507,0
2020,5,30,Riots,Violent demonstration,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,5,30,Riots,Violent demonstration,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,5,30,Riots,Violent demonstration,Tennessee,Shelby,Memphis,35.15,-90.049,0
2020,5,30,Riots,Violent demonstration,Tennessee,Hamblen,Morristown,36.214,-83.295,0
2020,5,30,Protests,Peaceful protest,Louisiana,Orleans,New Orleans,29.955,-90.075,0
2020,5,30,Riots,Violent demonstration,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,5,30,Riots,Violent demonstration,Nevada,Washoe,Reno,39.53,-119.814,0
2020,5,30,Protests,Peaceful protest,New Mexico,Chaves,Roswell,33.394,-104.525,0
2020,5,30,Strategic developments,Change to group/activity,California,Sacramento,Sacramento,38.58,-121.496,0
2020,5,30,Riots,Violent demonstration,California,Sacramento,Sacramento,38.58,-121.496,0
2020,5,30,Riots,Violent demonstration,California,Orange,Santa Ana,33.747,-117.874,0
2020,5,30,Protests,Peaceful protest,California,Santa Cruz,Santa Cruz,36.974,-122.03,0
2020,5,30,Riots,Violent demonstration,California,Sonoma,Santa Rosa,38.441,-122.721,0
2020,5,30,Riots,Violent demonstration,Arizona,Pima,Tucson,32.222,-110.926,0
2020,5,30,Protests,Peaceful protest,Alaska,Anchorage,Anchorage,61.218,-149.9,0
2020,5,30,Protests,Peaceful protest,New Jersey,Camden,Camden,39.926,-75.119,0
2020,5,30,Protests,Peaceful protest,Colorado,El Paso,Colorado Springs,38.834,-104.821,0
2020,5,30,Riots,Violent demonstration,Colorado,Denver,Denver,39.739,-104.991,0
2020,5,30,Protests,Protest with intervention,Indiana,Vanderburgh,Evansville,37.975,-87.556,0
2020,5,30,Protests,Peaceful protest,Alaska,Fairbanks North Star,Fairbanks,64.838,-147.716,0
2020,5,30,Riots,Violent demonstration,North Dakota,Cass,Fargo,46.877,-96.79,0
2020,5,30,Protests,Peaceful protest,Michigan,Genesee,Flint,43.013,-83.687,0
2020,5,30,Riots,Violent demonstration,Indiana,Allen,Fort Wayne,41.081,-85.139,0
2020,5,30,Riots,Violent demonstration,Indiana,Marion,Indianapolis,39.769,-86.158,0
2020,5,30,Protests,Peaceful protest,Oregon,Klamath,Klamath Falls,42.225,-121.782,0
2020,5,30,Riots,Violent demonstration,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0
2020,5,30,Riots,Violent demonstration,Minnesota,Hennepin,Minneapolis,44.983,-93.267,0
2020,5,30,Protests,Peaceful protest,New York,Bronx,New York-Bronx,40.845,-73.865,0
2020,5,30,Riots,Violent demonstration,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,5,30,Protests,Peaceful protest,New Jersey,Essex,Newark,40.736,-74.173,0
2020,5,30,Riots,Violent demonstration,Oklahoma,Oklahoma,Oklahoma City,35.466,-97.513,0
2020,5,30,Riots,Violent demonstration,Nebraska,Douglas,Omaha,41.257,-95.934,1
2020,5,30,Protests,Peaceful protest,Indiana,Saint Joseph,South Bend,41.676,-86.25,0
2020,5,30,Protests,Peaceful protest,Indiana,Vigo,Terre Haute,39.467,-87.414,0
2020,5,30,Protests,Peaceful protest,Washington,Chelan,Wenatchee,47.423,-120.31,0
2020,5,30,Riots,Violent demonstration,Georgia,Hall,Gainesville,34.298,-83.824,0
2020,5,30,Riots,Violent demonstration,Florida,Duval,Jacksonville,30.332,-81.657,0
2020,5,30,Protests,Peaceful protest,Maine,Lincoln,Newcastle,44.035,-69.536,0
2020,5,30,Riots,Violent demonstration,New York,Onondaga,Syracuse,43.048,-76.147,0
2020,5,30,Protests,Peaceful protest,Florida,Hillsborough,Temple Terrace,28.035,-82.389,0
2020,5,30,Protests,Peaceful protest,Colorado,Pitkin,Aspen,39.191,-106.818,0
2020,5,30,Protests,Peaceful protest,Wyoming,Laramie,Cheyenne,41.14,-104.82,0
2020,5,30,Protests,Peaceful protest,California,Yolo,Davis,38.554,-121.738,0
2020,5,30,Riots,Violent demonstration,California,Humboldt,Eureka,40.804,-124.165,0
2020,5,30,Protests,Peaceful protest,Nebraska,Hall,Grand Island,40.925,-98.342,0
2020,5,30,Protests,Peaceful protest,Montana,Cascade,Great Falls,47.5,-111.301,0
2020,5,30,Protests,Peaceful protest,Alaska,Kenai Peninsula,Homer,59.642,-151.549,0
2020,5,30,Protests,Peaceful protest,Alaska,Juneau,Juneau,58.303,-134.421,0
2020,5,30,Riots,Violent demonstration,Missouri,Jackson,Kansas City,39.101,-94.579,0
2020,5,30,Riots,Violent demonstration,Nebraska,Lancaster,Lincoln,40.808,-96.7,0
2020,5,30,Protests,Peaceful protest,California,Monterey,Monterey,36.603,-121.894,0
2020,5,30,Riots,Violent demonstration,Arizona,Maricopa,Phoenix,33.449,-112.074,0
2020,5,30,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,5,30,Strategic developments,Change to group/activity,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,5,30,Protests,Peaceful protest,Utah,Utah,Provo,40.234,-111.658,0
2020,5,30,Riots,Violent demonstration,Minnesota,Ramsey,Saint Paul,44.951,-93.095,0
2020,5,30,Riots,Violent demonstration,Arizona,Maricopa,Scottsdale,33.494,-111.926,0
2020,5,30,Protests,Peaceful protest,California,Monterey,Seaside,36.613,-121.845,0
2020,5,30,Riots,Violent demonstration,Washington,King,Seattle,47.606,-122.333,0
2020,5,30,Protests,Peaceful protest,Texas,Smith,Tyler,32.351,-95.301,0
2020,5,30,Strategic developments,Change to group/activity,New York,Albany,Albany,42.65,-73.759,0
2020,5,30,Strategic developments,Change to group/activity,Washington,Thurston,Olympia,47.036,-122.905,0
2020,5,30,Riots,Violent demonstration,California,Alameda,Oakland,37.804,-122.271,0
2020,5,30,Protests,Protest with intervention,California,Santa Clara,San Jose,37.334,-121.891,0
2020,5,30,Protests,Peaceful protest,New Hampshire,Hillsborough,Manchester,42.991,-71.45,0
2020,5,30,Protests,Peaceful protest,North Carolina,Buncombe,Asheville,35.601,-82.554,0
2020,5,30,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,5,30,Protests,Peaceful protest,Idaho,Ada,Boise,43.619,-116.2,0
2020,5,30,Protests,Peaceful protest,Colorado,Boulder,Boulder,40.015,-105.27,0
2020,5,30,Riots,Violent demonstration,Connecticut,Fairfield,Bridgeport,41.18,-73.191,0
2020,5,30,Protests,Peaceful protest,Iowa,Scott,Davenport,41.523,-90.578,0
2020,5,30,Protests,Peaceful protest,New Jersey,Bergen,Englewood,40.893,-73.973,0
2020,5,30,Protests,Peaceful protest,New Jersey,Monmouth,Freehold,40.26,-74.274,0
2020,5,30,Protests,Peaceful protest,California,Fresno,Fresno,36.737,-119.786,0
2020,5,30,Protests,Peaceful protest,New Jersey,Camden,Haddonfield,39.892,-75.038,0
2020,5,30,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,5,30,Protests,Peaceful protest,New Jersey,Hudson,Jersey City,40.718,-74.041,0
2020,5,30,Protests,Peaceful protest,Oregon,Union,La Grande,45.325,-118.088,0
2020,5,30,Protests,Peaceful protest,New Jersey,Monmouth,Long Branch,40.304,-73.992,0
2020,5,30,Protests,Peaceful protest,Connecticut,New Haven,New Haven,41.308,-72.928,0
2020,5,30,Protests,Peaceful protest,New Jersey,Passaic,Paterson,40.917,-74.172,0
2020,5,30,Protests,Peaceful protest,Rhode Island,Providence,Providence,41.824,-71.412,0
2020,5,30,Protests,Peaceful protest,South Dakota,Pennington,Rapid City,44.076,-103.228,0
2020,5,30,Riots,Violent demonstration,Oregon,Marion,Salem,44.938,-123.03,0
2020,5,30,Strategic developments,Change to group/activity,Oregon,Marion,Salem,44.938,-123.03,0
2020,5,30,Protests,Peaceful protest,Florida,Sarasota,Sarasota,27.336,-82.531,0
2020,5,30,Protests,Peaceful protest,Massachusetts,Suffolk,Boston,42.359,-71.064,0
2020,5,30,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,5,30,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,5,30,Protests,Peaceful protest,New York,Tompkins,Ithaca,42.444,-76.502,0
2020,5,30,Strategic developments,Change to group/activity,Nebraska,Douglas,Omaha,41.257,-95.934,0
2020,5,30,Protests,Peaceful protest,Florida,Escambia,Pensacola,30.421,-87.217,0
2020,5,30,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,5,30,Protests,Peaceful protest,California,San Francisco,San Francisco,37.779,-122.419,0
2020,5,30,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,5,30,Riots,Violent demonstration,Washington,Pierce,Tacoma,47.253,-122.444,0
2020,5,30,Protests,Peaceful protest,Colorado,Yuma,Yuma,40.118,-102.717,0
2020,5,30,Strategic developments,Change to group/activity,Ohio,Franklin,Columbus,39.961,-82.999,0
2020,5,30,Riots,Violent demonstration,Texas,Harris,Houston,29.76,-95.364,0
2020,5,30,Protests,Peaceful protest,California,Contra Costa,Walnut Creek,37.906,-122.065,0
2020,5,30,Riots,Violent demonstration,Ohio,Hamilton,Cincinnati,39.127,-84.514,0
2020,5,30,Riots,Violent demonstration,Ohio,Summit,Akron,41.081,-81.519,0
2020,5,30,Protests,Protest with intervention,New Mexico,Bernalillo,Albuquerque,35.084,-106.651,0
2020,5,30,Riots,Violent demonstration,Texas,Travis,Austin,30.275,-97.74,0
2020,5,30,Protests,Peaceful protest,Washington,Whatcom,Bellingham,48.76,-122.488,0
2020,5,30,Riots,Violent demonstration,Ohio,Cuyahoga,Cleveland,41.482,-81.67,0
2020,5,30,Riots,Violent demonstration,Texas,Dallas,Dallas,32.779,-96.8,0
2020,5,30,Protests,Protest with intervention,Iowa,Polk,Des Moines,41.586,-93.623,0
2020,5,30,Riots,Violent demonstration,Michigan,Wayne,Detroit,42.335,-83.048,0
2020,5,30,Riots,Violent demonstration,Missouri,Saint Louis,Ferguson,38.744,-90.305,0
2020,5,30,Riots,Violent demonstration,Michigan,Kent,Grand Rapids,42.963,-85.668,0
2020,5,30,Protests,Peaceful protest,Missouri,Marion,Hannibal,39.708,-91.358,0
2020,5,30,Protests,Peaceful protest,Connecticut,Hartford,Hartford,41.767,-72.676,0
2020,5,30,Protests,Peaceful protest,Iowa,Johnson,Iowa City,41.661,-91.53,0
2020,5,30,Riots,Violent demonstration,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,5,30,Protests,Peaceful protest,Michigan,Marquette,Marquette,46.546,-87.407,0
2020,5,30,Riots,Violent demonstration,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,5,30,Protests,Peaceful protest,Washington,Thurston,Olympia,47.036,-122.905,0
2020,5,30,Riots,Violent demonstration,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,5,30,Protests,Peaceful protest,Washington,Benton,Richland,46.286,-119.284,0
2020,5,30,Riots,Violent demonstration,Illinois,Winnebago,Rockford,42.259,-89.064,0
2020,5,30,Riots,Violent demonstration,Missouri,Phelps,Rolla,37.948,-91.772,0
2020,5,30,Riots,Violent demonstration,Florida,Leon,Tallahassee,30.438,-84.28,0
2020,5,30,Riots,Violent demonstration,Florida,Hillsborough,Tampa,27.951,-82.457,0
2020,5,30,Protests,Peaceful protest,Oklahoma,Tulsa,Tulsa,36.154,-95.993,0
2020,5,30,Riots,Violent demonstration,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,5,30,Strategic developments,Change to group/activity,Oklahoma,Oklahoma,Oklahoma City,35.466,-97.513,0
2020,5,30,Protests,Peaceful protest,Texas,Dallas,Dallas,32.779,-96.8,0
2020,5,30,Protests,Protest with intervention,Mississippi,Lafayette,Oxford,34.367,-89.519,0
2020,5,30,Riots,Violent demonstration,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,5,30,Strategic developments,Change to group/activity,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,5,30,Strategic developments,Change to group/activity,Nevada,Carson City,Carson City,39.163,-119.765,0
2020,5,30,Strategic developments,Change to group/activity,Colorado,Denver,Denver,39.739,-104.991,0
2020,5,30,Strategic developments,Change to group/activity,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,5,30,Strategic developments,Change to group/activity,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,5,30,Strategic developments,Change to group/activity,Tennessee,Davidson,Nashville,36.166,-86.784,0
2020,5,30,Strategic developments,Change to group/activity,Illinois,Sangamon,Springfield,39.782,-89.648,0
2020,5,30,Protests,Peaceful protest,Massachusetts,Franklin,Orange,42.592,-72.31,0
2020,5,30,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0
2020,5,30,Protests,Peaceful protest,Washington,Clark,Vancouver,45.633,-122.6,0
2020,5,30,Protests,Peaceful protest,Alabama,Lee,Opelika,32.645,-85.378,0
2020,5,30,Protests,Peaceful protest,Wisconsin,Outagamie,Appleton,44.262,-88.415,0
2020,5,30,Protests,Peaceful protest,Washington,Yakima,Yakima,46.602,-120.505,0
2020,5,30,Riots,Violent demonstration,Iowa,Polk,Des Moines,41.586,-93.623,0
2020,5,30,Riots,Violent demonstration,Ohio,Franklin,Columbus,39.961,-82.999,0
2020,5,30,Riots,Violent demonstration,Delaware,New Castle,Wilmington,39.744,-75.552,0
2020,5,30,Riots,Violent demonstration,Illinois,Cook,Chicago,41.85,-87.65,0
2020,5,30,Riots,Violent demonstration,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,5,30,Riots,Violent demonstration,New York,Monroe,Rochester,43.155,-77.616,0
2020,5,30,Riots,Violent demonstration,Ohio,Lucas,Toledo,41.664,-83.555,0
2020,5,30,Riots,Violent demonstration,South Carolina,Charleston,Charleston,32.777,-79.931,0
2020,5,30,Protests,Peaceful protest,California,El Dorado,South Lake Tahoe,38.933,-119.984,0
2020,5,30,Protests,Peaceful protest,California,San Bernardino,Yucaipa,34.035,-117.042,0
2020,5,30,Protests,Peaceful protest,California,Santa Barbara,Lompoc,34.639,-120.458,0
2020,5,30,Protests,Peaceful protest,California,Ventura,Thousand Oaks,34.171,-118.838,0
2020,5,30,Protests,Peaceful protest,California,Ventura,Oxnard,34.195,-119.178,0
2020,5,30,Protests,Peaceful protest,California,San Bernardino,Rancho Cucamonga,34.106,-117.596,0
2020,5,30,Riots,Violent demonstration,California,Solano,Vallejo,38.104,-122.257,0
2020,5,30,Protests,Peaceful protest,Colorado,Carbondale,Garfield,39.402,-107.211,0
2020,5,30,Protests,Peaceful protest,Missouri,Laclede,Lebanon,37.681,-92.664,0
2020,5,30,Protests,Peaceful protest,Pennsylvania,Lackawanna,Scranton,41.409,-75.665,0
2020,5,30,Riots,Violent demonstration,New York,Erie,Buffalo,42.886,-78.878,0
2020,5,30,Protests,Peaceful protest,New Hampshire,Cheshire,Dublin,42.911,-72.104,0
2020,5,30,Protests,Peaceful protest,Nebraska,Buffalo,Kearney,40.699,-99.081,0
2020,5,30,Protests,Peaceful protest,Colorado,La Plata,Durango,37.275,-107.88,0
2020,5,30,Protests,Peaceful protest,Georgia,Richmond,Augusta,33.471,-81.975,0
2020,5,30,Protests,Peaceful protest,Alabama,Jefferson,Birmingham,33.521,-86.802,0
2020,5,30,Protests,Peaceful protest,Georgia,Bartow,Cartersville,34.165,-84.802,0
2020,5,30,Riots,Violent demonstration,Tennessee,Hamilton,Chattanooga,35.046,-85.31,0
2020,5,30,Protests,Peaceful protest,Tennessee,Montgomery,Clarksville,36.53,-87.359,0
2020,5,30,Protests,Peaceful protest,Florida,Lee,Fort Myers,26.622,-81.841,0
2020,5,30,Protests,Peaceful protest,Alabama,Madison,Huntsville,34.729,-86.585,0
2020,5,30,Protests,Peaceful protest,Tennessee,Madison,Jackson,35.615,-88.814,0
2020,5,30,Protests,Peaceful protest,Florida,Palm Beach,Lake Worth Beach,26.617,-80.072,0
2020,5,30,Riots,Violent demonstration,Arkansas,Pulaski,Little Rock,34.746,-92.288,0
2020,5,30,Protests,Peaceful protest,Florida,Bay,Panama City,30.159,-85.66,0
2020,5,30,Protests,Protest with intervention,Florida,Pinellas,Saint Petersburg,27.767,-82.641,0
2020,5,30,Protests,Peaceful protest,Georgia,Lowndes,Valdosta,30.833,-83.28,0
2020,5,30,Protests,Peaceful protest,Connecticut,Middlesex,Middletown,41.562,-72.651,0
2020,5,30,Protests,Peaceful protest,Florida,Columbia,Lake City,30.188,-82.639,0
2020,5,30,Protests,Peaceful protest,Florida,Saint Johns,Saint Augustine,29.895,-81.314,0
2020,5,30,Protests,Peaceful protest,Kentucky,Warren,Bowling Green,36.99,-86.444,0
2020,5,30,Protests,Peaceful protest,Louisiana,Iberia,New Iberia,30.004,-91.819,0
2020,5,30,Protests,Peaceful protest,New Mexico,Eddy,Carlsbad,32.421,-104.229,0
2020,5,30,Protests,Peaceful protest,New Mexico,Taos,Taos,36.407,-105.573,0
2020,5,30,Protests,Peaceful protest,Ohio,Jefferson,Steubenville,40.37,-80.634,0
2020,5,30,Protests,Peaceful protest,Texas,Taylor,Abilene,32.449,-99.733,0
2020,5,30,Protests,Peaceful protest,Texas,Tarrant,Fort Worth,32.725,-97.321,0
2020,5,30,Protests,Peaceful protest,Virginia,Fredericksburg,Fredericksburg,38.303,-77.461,0
2020,5,30,Protests,Peaceful protest,Wyoming,Albany,Laramie,41.311,-105.594,0
2020,5,30,Protests,Peaceful protest,Montana,Missoula,Missoula,46.872,-113.994,0
2020,5,30,Protests,Peaceful protest,Washington,Yakima,Yakima,46.602,-120.505,0
2020,5,30,Protests,Peaceful protest,Washington,Jefferson,Port Townsend,48.117,-122.76,0
2020,5,30,Protests,Peaceful protest,Washington,Clallam,Port Angeles,48.118,-123.431,0
2020,5,30,Protests,Peaceful protest,Oregon,Klamath,Midland,42.131,-121.82,0
2020,5,30,Protests,Peaceful protest,Washington,Cowlitz,Longview,46.138,-122.938,0
2020,5,30,Protests,Peaceful protest,Oregon,Klamath,Klamath Falls,42.225,-121.782,0
2020,5,30,Riots,Violent demonstration,Virginia,Manassas,Manassas,38.751,-77.475,0
2020,5,30,Riots,Violent demonstration,Pennsylvania,Erie,Erie,42.129,-80.085,0
2020,5,30,Protests,Excessive force against protesters,Kentucky,Jefferson,Louisville,38.254,-85.759,0
2020,5,30,Protests,Peaceful protest,Kentucky,Fayette,Lexington,38.041,-84.504,0
2020,5,30,Protests,Peaceful protest,Pennsylvania,Luzerne,Wilkes-Barre,41.246,-75.881,0
2020,5,30,Riots,Violent demonstration,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,5,30,Riots,Violent demonstration,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,5,30,Protests,Peaceful protest,Virginia,Staunton,Staunton,38.15,-79.073,0
2020,5,30,Protests,Peaceful protest,Georgia,Coweta,Newnan,33.381,-84.8,0
2020,5,30,Protests,Peaceful protest,Georgia,Cherokee,Woodstock,34.101,-84.52,0
2020,5,30,Protests,Peaceful protest,Oregon,Lane,Florence,43.98,-124.101,0
2020,5,30,Protests,Peaceful protest,Washington,Kittitas,Ellensburg,46.996,-120.548,0
2020,5,30,Protests,Peaceful protest,Washington,Snohomish,Snohomish,47.932,-122.096,0
2020,5,30,Riots,Violent demonstration,Oregon,Lane,Eugene,44.052,-123.087,0
2020,5,30,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,5,30,Protests,Peaceful protest,California,Riverside,Temecula,33.493,-117.148,0
2020,5,30,Riots,Violent demonstration,Missouri,Saint Louis City,St. Louis,38.627,-90.191,1
2020,5,30,Protests,Peaceful protest,Indiana,Lake,Hammond,41.583,-87.5,0
2020,5,30,Protests,Peaceful protest,Michigan,Wayne,Harper Woods,42.433,-82.924,0
2020,5,30,Protests,Peaceful protest,Indiana,Delaware,Muncie,40.193,-85.386,0
2020,5,30,Protests,Peaceful protest,Illinois,Adams,Quincy,39.936,-91.41,0
2020,5,30,Protests,Peaceful protest,Ohio,Shelby,Sidney,40.284,-84.156,0
2020,5,30,Protests,Peaceful protest,Kansas,Shawnee,Topeka,39.048,-95.678,0
2020,5,30,Protests,Peaceful protest,Pennsylvania,Northampton,Bethlehem,40.626,-75.37,0
2020,5,30,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,5,30,Riots,Violent demonstration,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,5,30,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,5,30,Protests,Peaceful protest,Alabama,Montgomery,Montgomery,32.376,-86.31,0
2020,5,30,Protests,Peaceful protest,Arizona,Yuma,Yuma,32.693,-114.628,0
