id,county,state,age,total,percent
0500000US48469,Victoria County, Texas,50 to 54 ,5330,5.8
0500000US48469,Victoria County, Texas,55 to 59 ,6029,6.5
0500000US48469,Victoria County, Texas,60 to 64 ,5592,6.1
0500000US48469,Victoria County, Texas,65 to 69 ,4272,4.6
0500000US48469,Victoria County, Texas,70 to 74 ,4303,4.7
0500000US48469,Victoria County, Texas,75 to 79 ,2888,3.1
0500000US48469,Victoria County, Texas,80 to 84 ,1947,2.1
0500000US48469,Victoria County, Texas,85  and over,1504,1.6
0500000US48471,Walker County, Texas,under 5 ,2654,3.6
0500000US48471,Walker County, Texas,5 to 9 ,1734,2.4
0500000US48471,Walker County, Texas,10 to 14 ,4859,6.7
0500000US48471,Walker County, Texas,15 to 19 ,6134,8.4
0500000US48471,Walker County, Texas,20 to 24 ,10863,14.9
0500000US48471,Walker County, Texas,25 to 29 ,4754,6.5
0500000US48471,Walker County, Texas,30 to 34 ,3734,5.1
0500000US48471,Walker County, Texas,35 to 39 ,4853,6.7
0500000US48471,Walker County, Texas,40 to 44 ,4652,6.4
0500000US48471,Walker County, Texas,45 to 49 ,5113,7
0500000US48471,Walker County, Texas,50 to 54 ,5290,7.2
0500000US48471,Walker County, Texas,55 to 59 ,4168,5.7
0500000US48471,Walker County, Texas,60 to 64 ,4329,5.9
0500000US48471,Walker County, Texas,65 to 69 ,3049,4.2
0500000US48471,Walker County, Texas,70 to 74 ,2791,3.8
0500000US48471,Walker County, Texas,75 to 79 ,1505,2.1
0500000US48471,Walker County, Texas,80 to 84 ,1500,2.1
0500000US48471,Walker County, Texas,85  and over,989,1.4
0500000US48479,Webb County, Texas,under 5 ,24602,8.9
0500000US48479,Webb County, Texas,5 to 9 ,24561,8.9
0500000US48479,Webb County, Texas,10 to 14 ,25217,9.1
0500000US48479,Webb County, Texas,15 to 19 ,24681,8.9
0500000US48479,Webb County, Texas,20 to 24 ,21543,7.8
0500000US48479,Webb County, Texas,25 to 29 ,20382,7.4
0500000US48479,Webb County, Texas,30 to 34 ,17629,6.4
0500000US48479,Webb County, Texas,35 to 39 ,20196,7.3
0500000US48479,Webb County, Texas,40 to 44 ,15242,5.5
0500000US48479,Webb County, Texas,45 to 49 ,16998,6.1
0500000US48479,Webb County, Texas,50 to 54 ,14519,5.2
0500000US48479,Webb County, Texas,55 to 59 ,13506,4.9
0500000US48479,Webb County, Texas,60 to 64 ,10349,3.7
0500000US48479,Webb County, Texas,65 to 69 ,9655,3.5
0500000US48479,Webb County, Texas,70 to 74 ,6470,2.3
0500000US48479,Webb County, Texas,75 to 79 ,4274,1.5
0500000US48479,Webb County, Texas,80 to 84 ,2515,0.9
0500000US48479,Webb County, Texas,85  and over,4313,1.6
0500000US48485,Wichita County, Texas,under 5 ,8257,6.2
0500000US48485,Wichita County, Texas,5 to 9 ,9550,7.2
0500000US48485,Wichita County, Texas,10 to 14 ,7477,5.7
0500000US48485,Wichita County, Texas,15 to 19 ,8863,6.7
0500000US48485,Wichita County, Texas,20 to 24 ,13072,9.9
0500000US48485,Wichita County, Texas,25 to 29 ,9903,7.5
0500000US48485,Wichita County, Texas,30 to 34 ,9381,7.1
0500000US48485,Wichita County, Texas,35 to 39 ,7079,5.4
0500000US48485,Wichita County, Texas,40 to 44 ,8292,6.3
0500000US48485,Wichita County, Texas,45 to 49 ,7249,5.5
0500000US48485,Wichita County, Texas,50 to 54 ,7401,5.6
0500000US48485,Wichita County, Texas,55 to 59 ,8824,6.7
0500000US48485,Wichita County, Texas,60 to 64 ,7162,5.4
0500000US48485,Wichita County, Texas,65 to 69 ,6399,4.8
0500000US48485,Wichita County, Texas,70 to 74 ,4820,3.6
0500000US48485,Wichita County, Texas,75 to 79 ,2996,2.3
0500000US48485,Wichita County, Texas,80 to 84 ,3114,2.4
0500000US48485,Wichita County, Texas,85  and over,2391,1.8
0500000US48491,Williamson County, Texas,under 5 ,37885,6.4
0500000US48491,Williamson County, Texas,5 to 9 ,40995,6.9
0500000US48491,Williamson County, Texas,10 to 14 ,44748,7.6
0500000US48491,Williamson County, Texas,15 to 19 ,40119,6.8
0500000US48491,Williamson County, Texas,20 to 24 ,32375,5.5
0500000US48491,Williamson County, Texas,25 to 29 ,38206,6.5
0500000US48491,Williamson County, Texas,30 to 34 ,44521,7.5
0500000US48491,Williamson County, Texas,35 to 39 ,46739,7.9
0500000US48491,Williamson County, Texas,40 to 44 ,50284,8.5
0500000US48491,Williamson County, Texas,45 to 49 ,43712,7.4
0500000US48491,Williamson County, Texas,50 to 54 ,35941,6.1
0500000US48491,Williamson County, Texas,55 to 59 ,33121,5.6
0500000US48491,Williamson County, Texas,60 to 64 ,28692,4.9
0500000US48491,Williamson County, Texas,65 to 69 ,24126,4.1
0500000US48491,Williamson County, Texas,70 to 74 ,22024,3.7
0500000US48491,Williamson County, Texas,75 to 79 ,10672,1.8
0500000US48491,Williamson County, Texas,80 to 84 ,8229,1.4
0500000US48491,Williamson County, Texas,85  and over,8162,1.4
0500000US48497,Wise County, Texas,under 5 ,4744,6.8
0500000US48497,Wise County, Texas,5 to 9 ,4302,6.1
0500000US48497,Wise County, Texas,10 to 14 ,5538,7.9
0500000US48497,Wise County, Texas,15 to 19 ,4878,7
0500000US48497,Wise County, Texas,20 to 24 ,3834,5.5
0500000US48497,Wise County, Texas,25 to 29 ,3796,5.4
0500000US48497,Wise County, Texas,30 to 34 ,4637,6.6
0500000US48497,Wise County, Texas,35 to 39 ,4445,6.4
0500000US48497,Wise County, Texas,40 to 44 ,4711,6.7
0500000US48497,Wise County, Texas,45 to 49 ,4441,6.3
0500000US48497,Wise County, Texas,50 to 54 ,4121,5.9
0500000US48497,Wise County, Texas,55 to 59 ,5912,8.4
0500000US48497,Wise County, Texas,60 to 64 ,4659,6.7
0500000US48497,Wise County, Texas,65 to 69 ,3060,4.4
0500000US48497,Wise County, Texas,70 to 74 ,2906,4.2
0500000US48497,Wise County, Texas,75 to 79 ,2237,3.2
0500000US48497,Wise County, Texas,80 to 84 ,1115,1.6
0500000US48497,Wise County, Texas,85  and over,648,0.9
0500000US49005,Cache County, Utah,under 5 ,10554,8.2
0500000US49005,Cache County, Utah,5 to 9 ,11053,8.6
0500000US49005,Cache County, Utah,10 to 14 ,10395,8.1
0500000US49005,Cache County, Utah,15 to 19 ,12413,9.7
0500000US49005,Cache County, Utah,20 to 24 ,17041,13.3
0500000US49005,Cache County, Utah,25 to 29 ,11089,8.6
0500000US49005,Cache County, Utah,30 to 34 ,7684,6
0500000US49005,Cache County, Utah,35 to 39 ,8645,6.7
0500000US49005,Cache County, Utah,40 to 44 ,6886,5.4
0500000US49005,Cache County, Utah,45 to 49 ,5779,4.5
0500000US49005,Cache County, Utah,50 to 54 ,5157,4
0500000US49005,Cache County, Utah,55 to 59 ,3504,2.7
0500000US49005,Cache County, Utah,60 to 64 ,5540,4.3
0500000US49005,Cache County, Utah,65 to 69 ,3998,3.1
0500000US49005,Cache County, Utah,70 to 74 ,3377,2.6
0500000US49005,Cache County, Utah,75 to 79 ,2561,2
0500000US49005,Cache County, Utah,80 to 84 ,1695,1.3
0500000US49005,Cache County, Utah,85  and over,918,0.7
0500000US49011,Davis County, Utah,under 5 ,28569,8
0500000US49011,Davis County, Utah,5 to 9 ,34327,9.7
0500000US49011,Davis County, Utah,10 to 14 ,30940,8.7
0500000US49011,Davis County, Utah,15 to 19 ,28875,8.1
0500000US49011,Davis County, Utah,20 to 24 ,23619,6.6
0500000US49011,Davis County, Utah,25 to 29 ,24046,6.8
0500000US49011,Davis County, Utah,30 to 34 ,25534,7.2
0500000US49011,Davis County, Utah,35 to 39 ,28038,7.9
0500000US49011,Davis County, Utah,40 to 44 ,25107,7.1
0500000US49011,Davis County, Utah,45 to 49 ,20072,5.6
0500000US49011,Davis County, Utah,50 to 54 ,16415,4.6
0500000US49011,Davis County, Utah,55 to 59 ,16525,4.6
0500000US49011,Davis County, Utah,60 to 64 ,16823,4.7
0500000US49011,Davis County, Utah,65 to 69 ,11871,3.3
0500000US49011,Davis County, Utah,70 to 74 ,9566,2.7
0500000US49011,Davis County, Utah,75 to 79 ,7059,2
0500000US49011,Davis County, Utah,80 to 84 ,4599,1.3
0500000US49011,Davis County, Utah,85  and over,3496,1
0500000US49035,Salt Lake County, Utah,under 5 ,83055,7.2
0500000US49035,Salt Lake County, Utah,5 to 9 ,85454,7.4
0500000US49035,Salt Lake County, Utah,10 to 14 ,87735,7.6
0500000US49035,Salt Lake County, Utah,15 to 19 ,82792,7.1
0500000US49035,Salt Lake County, Utah,20 to 24 ,80923,7
0500000US49035,Salt Lake County, Utah,25 to 29 ,99366,8.6
0500000US49035,Salt Lake County, Utah,30 to 34 ,92206,7.9
0500000US49035,Salt Lake County, Utah,35 to 39 ,93533,8.1
0500000US49035,Salt Lake County, Utah,40 to 44 ,78700,6.8
0500000US49035,Salt Lake County, Utah,45 to 49 ,70065,6
0500000US49035,Salt Lake County, Utah,50 to 54 ,60150,5.2
0500000US49035,Salt Lake County, Utah,55 to 59 ,56825,4.9
0500000US49035,Salt Lake County, Utah,60 to 64 ,59030,5.1
0500000US49035,Salt Lake County, Utah,65 to 69 ,46436,4
0500000US49035,Salt Lake County, Utah,70 to 74 ,33551,2.9
0500000US49035,Salt Lake County, Utah,75 to 79 ,23476,2
0500000US49035,Salt Lake County, Utah,80 to 84 ,13588,1.2
0500000US49035,Salt Lake County, Utah,85  and over,13552,1.2
0500000US49045,Tooele County, Utah,under 5 ,5830,8.1
0500000US49045,Tooele County, Utah,5 to 9 ,6053,8.4
0500000US49045,Tooele County, Utah,10 to 14 ,7616,10.5
0500000US49045,Tooele County, Utah,15 to 19 ,5611,7.8
0500000US49045,Tooele County, Utah,20 to 24 ,3961,5.5
0500000US49045,Tooele County, Utah,25 to 29 ,4947,6.8
0500000US49045,Tooele County, Utah,30 to 34 ,5841,8.1
0500000US49045,Tooele County, Utah,35 to 39 ,4721,6.5
0500000US49045,Tooele County, Utah,40 to 44 ,5401,7.5
0500000US49045,Tooele County, Utah,45 to 49 ,4680,6.5
0500000US49045,Tooele County, Utah,50 to 54 ,4507,6.2
0500000US49045,Tooele County, Utah,55 to 59 ,3331,4.6
0500000US49045,Tooele County, Utah,60 to 64 ,3085,4.3
0500000US49045,Tooele County, Utah,65 to 69 ,2458,3.4
0500000US49045,Tooele County, Utah,70 to 74 ,1934,2.7
0500000US49045,Tooele County, Utah,75 to 79 ,1015,1.4
0500000US49045,Tooele County, Utah,80 to 84 ,501,0.7
0500000US49045,Tooele County, Utah,85  and over,767,1.1
0500000US49049,Utah County, Utah,under 5 ,58503,9.2
0500000US49049,Utah County, Utah,5 to 9 ,57611,9.1
0500000US49049,Utah County, Utah,10 to 14 ,59088,9.3
0500000US49049,Utah County, Utah,15 to 19 ,59997,9.4
0500000US49049,Utah County, Utah,20 to 24 ,80249,12.6
0500000US49049,Utah County, Utah,25 to 29 ,53549,8.4
0500000US49049,Utah County, Utah,30 to 34 ,39226,6.2
0500000US49049,Utah County, Utah,35 to 39 ,39489,6.2
0500000US49049,Utah County, Utah,40 to 44 ,41196,6.5
0500000US49049,Utah County, Utah,45 to 49 ,29830,4.7
0500000US49049,Utah County, Utah,50 to 54 ,24284,3.8
0500000US49049,Utah County, Utah,55 to 59 ,21422,3.4
0500000US49049,Utah County, Utah,60 to 64 ,21506,3.4
0500000US49049,Utah County, Utah,65 to 69 ,15991,2.5
0500000US49049,Utah County, Utah,70 to 74 ,13578,2.1
0500000US49049,Utah County, Utah,75 to 79 ,8941,1.4
0500000US49049,Utah County, Utah,80 to 84 ,6124,1
0500000US49049,Utah County, Utah,85  and over,5651,0.9
0500000US49053,Washington County, Utah,under 5 ,11274,6.3
0500000US49053,Washington County, Utah,5 to 9 ,11851,6.7
0500000US49053,Washington County, Utah,10 to 14 ,14024,7.9
0500000US49053,Washington County, Utah,15 to 19 ,12021,6.8
0500000US49053,Washington County, Utah,20 to 24 ,12340,6.9
0500000US49053,Washington County, Utah,25 to 29 ,10754,6.1
0500000US49053,Washington County, Utah,30 to 34 ,9657,5.4
0500000US49053,Washington County, Utah,35 to 39 ,10323,5.8
0500000US49053,Washington County, Utah,40 to 44 ,10151,5.7
0500000US49053,Washington County, Utah,45 to 49 ,8401,4.7
0500000US49053,Washington County, Utah,50 to 54 ,8483,4.8
0500000US49053,Washington County, Utah,55 to 59 ,8588,4.8
0500000US49053,Washington County, Utah,60 to 64 ,10454,5.9
0500000US49053,Washington County, Utah,65 to 69 ,10543,5.9
0500000US49053,Washington County, Utah,70 to 74 ,10629,6
0500000US49053,Washington County, Utah,75 to 79 ,6504,3.7
0500000US49053,Washington County, Utah,80 to 84 ,7489,4.2
0500000US49053,Washington County, Utah,85  and over,4070,2.3
0500000US49057,Weber County, Utah,under 5 ,19588,7.5
0500000US49057,Weber County, Utah,5 to 9 ,18264,7
0500000US49057,Weber County, Utah,10 to 14 ,22376,8.6
0500000US49057,Weber County, Utah,15 to 19 ,18928,7.3
0500000US49057,Weber County, Utah,20 to 24 ,18870,7.3
0500000US49057,Weber County, Utah,25 to 29 ,21316,8.2
0500000US49057,Weber County, Utah,30 to 34 ,19101,7.3
0500000US49057,Weber County, Utah,35 to 39 ,18956,7.3
0500000US49057,Weber County, Utah,40 to 44 ,17639,6.8
0500000US49057,Weber County, Utah,45 to 49 ,14270,5.5
0500000US49057,Weber County, Utah,50 to 54 ,12996,5
0500000US49057,Weber County, Utah,55 to 59 ,13552,5.2
0500000US49057,Weber County, Utah,60 to 64 ,13862,5.3
0500000US49057,Weber County, Utah,65 to 69 ,11102,4.3
0500000US49057,Weber County, Utah,70 to 74 ,8047,3.1
0500000US49057,Weber County, Utah,75 to 79 ,5752,2.2
0500000US49057,Weber County, Utah,80 to 84 ,3542,1.4
0500000US49057,Weber County, Utah,85  and over,2052,0.8
0500000US50007,Chittenden County, Vermont,under 5 ,7556,4.6
0500000US50007,Chittenden County, Vermont,5 to 9 ,7488,4.6
0500000US50007,Chittenden County, Vermont,10 to 14 ,8001,4.9
0500000US50007,Chittenden County, Vermont,15 to 19 ,13356,8.2
0500000US50007,Chittenden County, Vermont,20 to 24 ,16529,10.1
0500000US50007,Chittenden County, Vermont,25 to 29 ,13999,8.5
0500000US50007,Chittenden County, Vermont,30 to 34 ,10325,6.3
0500000US50007,Chittenden County, Vermont,35 to 39 ,10534,6.4
0500000US50007,Chittenden County, Vermont,40 to 44 ,9560,5.8
0500000US50007,Chittenden County, Vermont,45 to 49 ,9316,5.7
0500000US50007,Chittenden County, Vermont,50 to 54 ,10105,6.2
0500000US50007,Chittenden County, Vermont,55 to 59 ,10687,6.5
0500000US50007,Chittenden County, Vermont,60 to 64 ,10093,6.2
0500000US50007,Chittenden County, Vermont,65 to 69 ,8433,5.1
0500000US50007,Chittenden County, Vermont,70 to 74 ,6718,4.1
0500000US50007,Chittenden County, Vermont,75 to 79 ,5676,3.5
0500000US50007,Chittenden County, Vermont,80 to 84 ,3550,2.2
0500000US50007,Chittenden County, Vermont,85  and over,1848,1.1
0500000US51003,Albemarle County, Virginia,under 5 ,5560,5.1
0500000US51003,Albemarle County, Virginia,5 to 9 ,6122,5.6
0500000US51003,Albemarle County, Virginia,10 to 14 ,5801,5.3
0500000US51003,Albemarle County, Virginia,15 to 19 ,10105,9.2
0500000US51003,Albemarle County, Virginia,20 to 24 ,7665,7
0500000US51003,Albemarle County, Virginia,25 to 29 ,6673,6.1
0500000US51003,Albemarle County, Virginia,30 to 34 ,6728,6.2
0500000US51003,Albemarle County, Virginia,35 to 39 ,6566,6
0500000US51003,Albemarle County, Virginia,40 to 44 ,5832,5.3
0500000US51003,Albemarle County, Virginia,45 to 49 ,5846,5.3
0500000US51003,Albemarle County, Virginia,50 to 54 ,7132,6.5
0500000US51003,Albemarle County, Virginia,55 to 59 ,7208,6.6
0500000US51003,Albemarle County, Virginia,60 to 64 ,7081,6.5
0500000US51003,Albemarle County, Virginia,65 to 69 ,6736,6.2
0500000US51003,Albemarle County, Virginia,70 to 74 ,5604,5.1
0500000US51003,Albemarle County, Virginia,75 to 79 ,3578,3.3
0500000US51003,Albemarle County, Virginia,80 to 84 ,2639,2.4
0500000US51003,Albemarle County, Virginia,85  and over,2454,2.2
0500000US51013,Arlington County, Virginia,under 5 ,13714,5.8
0500000US51013,Arlington County, Virginia,5 to 9 ,9787,4.1
0500000US51013,Arlington County, Virginia,10 to 14 ,13882,5.9
0500000US51013,Arlington County, Virginia,15 to 19 ,9117,3.8
0500000US51013,Arlington County, Virginia,20 to 24 ,15309,6.5
0500000US51013,Arlington County, Virginia,25 to 29 ,30483,12.9
0500000US51013,Arlington County, Virginia,30 to 34 ,26045,11
0500000US51013,Arlington County, Virginia,35 to 39 ,21013,8.9
0500000US51013,Arlington County, Virginia,40 to 44 ,18664,7.9
0500000US51013,Arlington County, Virginia,45 to 49 ,15783,6.7
0500000US51013,Arlington County, Virginia,50 to 54 ,13576,5.7
0500000US51013,Arlington County, Virginia,55 to 59 ,13783,5.8
0500000US51013,Arlington County, Virginia,60 to 64 ,9664,4.1
0500000US51013,Arlington County, Virginia,65 to 69 ,7719,3.3
0500000US51013,Arlington County, Virginia,70 to 74 ,8058,3.4
0500000US51013,Arlington County, Virginia,75 to 79 ,4373,1.8
0500000US51013,Arlington County, Virginia,80 to 84 ,3328,1.4
0500000US51013,Arlington County, Virginia,85  and over,2544,1.1
0500000US51015,Augusta County, Virginia,under 5 ,3000,4
0500000US51015,Augusta County, Virginia,5 to 9 ,3961,5.2
0500000US51015,Augusta County, Virginia,10 to 14 ,3406,4.5
0500000US51015,Augusta County, Virginia,15 to 19 ,4150,5.5
0500000US51015,Augusta County, Virginia,20 to 24 ,3767,5
0500000US51015,Augusta County, Virginia,25 to 29 ,4458,5.9
0500000US51015,Augusta County, Virginia,30 to 34 ,4483,5.9
0500000US51015,Augusta County, Virginia,35 to 39 ,4668,6.2
0500000US51015,Augusta County, Virginia,40 to 44 ,5175,6.8
0500000US51015,Augusta County, Virginia,45 to 49 ,4607,6.1
0500000US51015,Augusta County, Virginia,50 to 54 ,5459,7.2
0500000US51015,Augusta County, Virginia,55 to 59 ,5924,7.8
0500000US51015,Augusta County, Virginia,60 to 64 ,5663,7.5
0500000US51015,Augusta County, Virginia,65 to 69 ,6092,8.1
0500000US51015,Augusta County, Virginia,70 to 74 ,3521,4.7
0500000US51015,Augusta County, Virginia,75 to 79 ,2690,3.6
0500000US51015,Augusta County, Virginia,80 to 84 ,2574,3.4
0500000US51015,Augusta County, Virginia,85  and over,1960,2.6
0500000US51019,Bedford County, Virginia,under 5 ,3476,4.4
0500000US51019,Bedford County, Virginia,5 to 9 ,4978,6.3
0500000US51019,Bedford County, Virginia,10 to 14 ,4530,5.7
0500000US51019,Bedford County, Virginia,15 to 19 ,5093,6.4
0500000US51019,Bedford County, Virginia,20 to 24 ,4435,5.6
0500000US51019,Bedford County, Virginia,25 to 29 ,3997,5.1
0500000US51019,Bedford County, Virginia,30 to 34 ,3787,4.8
0500000US51019,Bedford County, Virginia,35 to 39 ,3475,4.4
0500000US51019,Bedford County, Virginia,40 to 44 ,4781,6.1
0500000US51019,Bedford County, Virginia,45 to 49 ,4852,6.1
0500000US51019,Bedford County, Virginia,50 to 54 ,5382,6.8
0500000US51019,Bedford County, Virginia,55 to 59 ,5768,7.3
0500000US51019,Bedford County, Virginia,60 to 64 ,7228,9.1
0500000US51019,Bedford County, Virginia,65 to 69 ,4860,6.2
0500000US51019,Bedford County, Virginia,70 to 74 ,5190,6.6
0500000US51019,Bedford County, Virginia,75 to 79 ,2987,3.8
0500000US51019,Bedford County, Virginia,80 to 84 ,2143,2.7
0500000US51019,Bedford County, Virginia,85  and over,2035,2.6
0500000US51041,Chesterfield County, Virginia,under 5 ,21311,6
0500000US51041,Chesterfield County, Virginia,5 to 9 ,21916,6.2
0500000US51041,Chesterfield County, Virginia,10 to 14 ,24853,7
0500000US51041,Chesterfield County, Virginia,15 to 19 ,23060,6.5
0500000US51041,Chesterfield County, Virginia,20 to 24 ,22706,6.4
0500000US51041,Chesterfield County, Virginia,25 to 29 ,20707,5.9
0500000US51041,Chesterfield County, Virginia,30 to 34 ,22249,6.3
0500000US51041,Chesterfield County, Virginia,35 to 39 ,24255,6.9
0500000US51041,Chesterfield County, Virginia,40 to 44 ,23414,6.6
0500000US51041,Chesterfield County, Virginia,45 to 49 ,24448,6.9
0500000US51041,Chesterfield County, Virginia,50 to 54 ,22864,6.5
0500000US51041,Chesterfield County, Virginia,55 to 59 ,23713,6.7
0500000US51041,Chesterfield County, Virginia,60 to 64 ,23079,6.5
0500000US51041,Chesterfield County, Virginia,65 to 69 ,19771,5.6
0500000US51041,Chesterfield County, Virginia,70 to 74 ,15054,4.3
0500000US51041,Chesterfield County, Virginia,75 to 79 ,8902,2.5
0500000US51041,Chesterfield County, Virginia,80 to 84 ,5343,1.5
0500000US51041,Chesterfield County, Virginia,85  and over,5157,1.5
0500000US51059,Fairfax County, Virginia,under 5 ,71835,6.3
0500000US51059,Fairfax County, Virginia,5 to 9 ,69290,6
0500000US51059,Fairfax County, Virginia,10 to 14 ,80092,7
0500000US51059,Fairfax County, Virginia,15 to 19 ,74112,6.5
0500000US51059,Fairfax County, Virginia,20 to 24 ,67073,5.8
0500000US51059,Fairfax County, Virginia,25 to 29 ,74267,6.5
0500000US51059,Fairfax County, Virginia,30 to 34 ,77495,6.8
0500000US51059,Fairfax County, Virginia,35 to 39 ,87981,7.7
0500000US51059,Fairfax County, Virginia,40 to 44 ,77783,6.8
0500000US51059,Fairfax County, Virginia,45 to 49 ,81842,7.1
0500000US51059,Fairfax County, Virginia,50 to 54 ,78536,6.8
0500000US51059,Fairfax County, Virginia,55 to 59 ,76733,6.7
0500000US51059,Fairfax County, Virginia,60 to 64 ,69864,6.1
0500000US51059,Fairfax County, Virginia,65 to 69 ,52577,4.6
0500000US51059,Fairfax County, Virginia,70 to 74 ,43574,3.8
0500000US51059,Fairfax County, Virginia,75 to 79 ,28446,2.5
0500000US51059,Fairfax County, Virginia,80 to 84 ,18541,1.6
0500000US51059,Fairfax County, Virginia,85  and over,17491,1.5
0500000US51061,Fauquier County, Virginia,under 5 ,3993,5.6
0500000US51061,Fauquier County, Virginia,5 to 9 ,5084,7.1
